"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
854,"3","2025-01-26T22:55:58.819584Z",595,"[{""start"":295,""end"":306,""text"":""locking out"",""labels"":[""METAPHOR""]},{""start"":359,""end"":365,""text"":""impose"",""labels"":[""METAPHOR""]},{""start"":375,""end"":379,""text"":""curb"",""labels"":[""METAPHOR""]},{""start"":447,""end"":451,""text"":""curb"",""labels"":[""METAPHOR""]},{""start"":629,""end"":634,""text"":""cools"",""labels"":[""METAPHOR""]},{""start"":652,""end"":660,""text"":""dropping"",""labels"":[""METAPHOR""]}]",250.55,"For a history professor who purportedly is an expert in this area, he missed some Canadian history. One of the key reasons private property is not a Charter Right is because provinces in the 1980s were worried about foreign, at that time, American and Germans buying up shorelines and farmland, locking out local populations. They wanted to have the right to impose a tax to curb foreign buyers. Ontario, PEI and a few others implemented a tax to curb outside buyers from purchasing property in their respective provinces. The BC tax is nothing new and, if history is any guide, will only last a for a few years until the market cools and prices start dropping dramatically.","2025-01-26T22:55:58.819622Z"
855,"3","2025-01-26T22:59:45.116414Z",596,"[{""start"":74,""end"":79,""text"":""plays"",""labels"":[""METAPHOR""]},{""start"":102,""end"":109,""text"":""driving"",""labels"":[""METAPHOR""]},{""start"":262,""end"":270,""text"":""opens up"",""labels"":[""METAPHOR""]}]",684.6610000000001,"Foreign residents of all races are using Canada as an investing tool that plays on our housing market driving prices and making housing unaffordable for all Canadians of all races. This isn't a race issue but rich foreigners will call it whatever they can if it opens up investing options again.","2025-02-01T22:40:48.838315Z"
856,"3","2025-01-26T23:15:22.707711Z",597,"[{""start"":30,""end"":40,""text"":""launderers"",""labels"":[""METAPHOR""]},{""start"":296,""end"":302,""text"":""passed"",""labels"":[""METAPHOR""]},{""start"":306,""end"":311,""text"":""force"",""labels"":[""METAPHOR""]},{""start"":345,""end"":349,""text"":""kick"",""labels"":[""METAPHOR""]},{""start"":354,""end"":357,""text"":""can"",""labels"":[""METAPHOR""]},{""start"":360,""end"":382,""text"":""few feet down the road"",""labels"":[""METAPHOR""]},{""start"":518,""end"":524,""text"":""feeble"",""labels"":[""METAPHOR""]}]",356.467,"Foreign speculators and money launderers have made Vancouver unaffordable for Canadians. If most of them are Chinese, and I don't know that they are, tough.The law should have gone further to address what is, in reality, a crisis. A moratorium on housing purchases by foreigners should have been passed to force a correction.All the tax did was kick the can a few feet down the road. Just the cost of doing business to the speculators and the crooks.Canada needs to protect the well-being of Canadians first, not as a feeble afterthought.","2025-01-26T23:15:22.707749Z"
857,"3","2025-01-26T23:16:16.803326Z",598,"[{""start"":221,""end"":229,""text"":""flipping"",""labels"":[""METAPHOR""]}]",80.295,"Foreigners have no right to purchase whatever they want in Canada. Anyone who is not a permanent resident by definition should not need to purchase a home. They can rent. This is all about storing wealth and making money flipping homes. The BC Government has now stopped a big business that foreigners were making in BC and the foreigners do not like losing this business. Homes are not to be treated like blocks of gold to be stuffed in the deposit boxes of foreigners. They are needed for people to live in.","2025-01-27T21:54:54.478033Z"
858,"3","2025-01-26T23:17:33.965130Z",599,"[{""start"":170,""end"":174,""text"":""wave"",""labels"":[""METAPHOR""]},{""start"":257,""end"":263,""text"":""levels"",""labels"":[""METAPHOR""]},{""start"":315,""end"":319,""text"":""wave"",""labels"":[""METAPHOR""]},{""start"":322,""end"":326,""text"":""flag"",""labels"":[""METAPHOR""]},{""start"":331,""end"":335,""text"":""jump"",""labels"":[""METAPHOR""]}]",71.458,"Frankly, I prefer the (majority of the) Chinese to the English settlers many of whom perpetuated the classist attitudes and hierarchical divisions of the UK. The current wave of Chinese migrants are well-educated and contribute to Canadian life on multiple levels just like their earlier forebears. They just don't wave a flag and jump up and down while they're at it. Like everyone else they just want to quietly assimilate and get on with it.","2025-01-26T23:17:33.965171Z"
859,"3","2025-01-26T23:18:05.633227Z",600,"[{""start"":33,""end"":37,""text"":""card"",""labels"":[""METAPHOR""]},{""start"":51,""end"":58,""text"":""imposed"",""labels"":[""METAPHOR""]}]",52.451,"Give it up already with the race card. This tax is imposed on ALL foreign buyers.","2025-01-26T23:18:35.695670Z"
452,"5","2025-01-23T19:58:15.383877Z",601,"[{""start"":27,""end"":35,""text"":""offshore"",""labels"":[""METAPHOR""]},{""start"":284,""end"":292,""text"":""offshore"",""labels"":[""METAPHOR""]},{""start"":427,""end"":436,""text"":""snowbirds"",""labels"":[""METAPHOR""]},{""start"":850,""end"":855,""text"":""grade"",""labels"":[""METAPHOR""]},{""start"":868,""end"":872,""text"":""high"",""labels"":[""METAPHOR""]}]",1440.326,"Given that the majority of offshore buyers in metro Vancouver are from China, and given that capital gains exemptions do not apply to them on the sale of property, would this tax on real estate also equate to a 'head tax'?Given that principal residence tax exemptions do not apply to offshore owners who live in the houses they have purchased, and in which they can reside for half the year (which may be even longer than some snowbirds and frequent travellers), and again given that the majority of these part time residents are from China, is this also a 'head tax'?In our schools and universities (like UBC), the largest overseas student demographic by far comes from China. We charge substantially more for tuition for these students. Is charging an overseas buyer of education so much more, also a form of a 'head tax'?Sorry professor, but your grade is not very high on this opinion piece.","2025-02-13T18:56:23.451684Z"
453,"5","2025-01-23T20:13:54.224677Z",602,"[{""start"":454,""end"":460,""text"":""nickel"",""labels"":[""METAPHOR""]}]",931.604,"Hardly, the money was never taxed, god knows where it came from. Show us a paper trail as I was required when I was non resident and all will be good. But everybody knows this money is not legal tender in Canada and tax must be paid. I would have CRA investigate every home purchase in canada, add cars as well instead of bothering people like me who have lived and worked for canadaian compamies all my life in Canada. It would not cost the taxpayers a nickel as there are lots of tax people on the payroll now to make this happen.","2025-01-23T20:13:54.224731Z"
454,"5","2025-01-23T21:42:38.050295Z",603,"[{""start"":164,""end"":169,""text"":""tired"",""labels"":[""METAPHOR""]},{""start"":189,""end"":200,""text"":""apologizing"",""labels"":[""METAPHOR""]},{""start"":283,""end"":287,""text"":""back"",""labels"":[""METAPHOR""]}]",356.411,"Has anyone considered the immigrant investor program as a head tax. Let the government have your money for a period of time with no interest. Just like a tax. I am tired of our governments apologizing for the beliefs ( right or wrong in our current opinion) of a past generation. Go back in time and see how the voters placed their ballots !","2025-02-13T18:56:35.053240Z"
455,"5","2025-01-23T21:43:26.176414Z",604,"",37.531,"Head tax? The writer might want to come to PEI. Here anyone who has bought or owns property on the Island and is not an Island resident pays an almost double property tax. That includes people from any other Canadian province or territory not just any other country. You have to live in the province for 183 days / year to be considered a resident.","2025-01-23T21:43:26.176452Z"
456,"5","2025-01-23T21:54:08.616579Z",605,"[{""start"":317,""end"":322,""text"":""bread"",""labels"":[""METAPHOR""]},{""start"":327,""end"":333,""text"":""butter"",""labels"":[""METAPHOR""]},{""start"":20,""end"":24,""text"":""name"",""labels"":[""METAPHOR""]},{""start"":48,""end"":56,""text"":""champion"",""labels"":[""METAPHOR""]},{""start"":83,""end"":90,""text"":""calling"",""labels"":[""METAPHOR""]},{""start"":279,""end"":285,""text"":""stance"",""labels"":[""METAPHOR""]}]",636.227,"Henry Yu has made a name for himself by being a champion of Chinese immigrants and calling attention to the abuses they were subject to 100, 200 years ago. It is his JOB to continue this line of research and find racism in every piece of legislation, however innocent it is. His stance against racism is actually his bread and butter.","2025-01-23T21:54:08.616617Z"
1386,"4","2025-03-03T16:38:38.805849Z",606,"[{""start"":61,""end"":67,""text"":""skewed"",""labels"":[""METAPHOR""]}]",16.048,"Hey let's not be misleading here. The RE market was becoming skewed into the hemisphere in Vancouver region due to foreign investors . Canadian citizens of all colours deserve preferential treatment in affordability when purchasing homes.","2025-03-03T16:38:38.805897Z"
1354,"3","2025-03-03T02:07:46.173290Z",606,"[{""start"":61,""end"":67,""text"":""skewed"",""labels"":[""METAPHOR""]}]",300.727,"Hey let's not be misleading here. The RE market was becoming skewed into the hemisphere in Vancouver region due to foreign investors . Canadian citizens of all colours deserve preferential treatment in affordability when purchasing homes.","2025-03-03T02:11:17.184076Z"
457,"5","2025-01-23T21:58:54.093117Z",606,"[{""start"":61,""end"":67,""text"":""skewed"",""labels"":[""METAPHOR""]}]",278.79,"Hey let's not be misleading here. The RE market was becoming skewed into the hemisphere in Vancouver region due to foreign investors . Canadian citizens of all colours deserve preferential treatment in affordability when purchasing homes.","2025-01-23T21:58:54.093156Z"
458,"5","2025-01-23T22:17:24.309898Z",607,"[{""start"":70,""end"":77,""text"":""profile"",""labels"":[""METAPHOR""]},{""start"":140,""end"":146,""text"":""market"",""labels"":[""METAPHOR""]},{""start"":230,""end"":238,""text"":""balanced"",""labels"":[""METAPHOR""]},{""start"":188,""end"":194,""text"":""market"",""labels"":[""METAPHOR""]}]",1104.277,"How about some stories on people who think the tax is a good idea, or profile people in the community who have been priced out of their own market. Not just apologists for the real estate market and foreign buyers. You know, some balanced journalism.","2025-01-23T22:17:24.309936Z"
459,"5","2025-01-23T22:23:17.782417Z",608,"",344.15999999999997,"How is it racist? it also applies to Americans, British, Australians, the french.I would like to see something similar in most countries.","2025-02-13T19:44:09.865423Z"
460,"5","2025-01-23T22:29:17.693045Z",609,"[{""start"":31,""end"":35,""text"":""heir"",""labels"":[""METAPHOR""]},{""start"":49,""end"":53,""text"":""push"",""labels"":[""METAPHOR""]},{""start"":65,""end"":69,""text"":""mute"",""labels"":[""METAPHOR""]},{""start"":70,""end"":76,""text"":""button"",""labels"":[""METAPHOR""]},{""start"":95,""end"":103,""text"":""throwing"",""labels"":[""METAPHOR""]},{""start"":135,""end"":140,""text"":""works"",""labels"":[""METAPHOR""]}]",352.638,"How politically correct of you heir professor to push the racism mute button. You should start throwing around the term Chinphobic; it works pretty well for Muslims.","2025-01-23T22:29:17.693121Z"
461,"5","2025-01-23T22:32:09.182322Z",610,"[{""start"":3,""end"":6,""text"":""see"",""labels"":[""METAPHOR""]},{""start"":167,""end"":172,""text"":""roots"",""labels"":[""METAPHOR""]},{""start"":279,""end"":286,""text"":""holding"",""labels"":[""METAPHOR""]},{""start"":332,""end"":339,""text"":""impacts"",""labels"":[""METAPHOR""]}]",195.925,"I 'see' people from outside Canada, whereever they may come from. I live in Vancouver, work in tech, and come from a culturally diverse family (Asia, Europe, 400 year roots in Quebec). Some action was necessary. The financialization (is that a word, sadly yes) of residences and holding them as an asset class has had many negative impacts.","2025-02-10T04:13:44.155524Z"
462,"5","2025-01-23T22:40:58.421420Z",611,"[{""start"":26,""end"":30,""text"":""trot"",""labels"":[""METAPHOR""]},{""start"":132,""end"":140,""text"":""vehicles"",""labels"":[""METAPHOR""]},{""start"":172,""end"":180,""text"":""Sit back"",""labels"":[""METAPHOR""]},{""start"":222,""end"":228,""text"":""market"",""labels"":[""METAPHOR""]},{""start"":249,""end"":255,""text"":""little"",""labels"":[""METAPHOR""]}]",1043.258,"I KNEW they were going to trot this absurd charge out. You racist Canadians are preventing wealthy Chinese from using your homes as vehicles for speculation! How dare you! Sit back and have your children priced out of the market for HOMES like good little complacent Canadians!","2025-01-27T19:23:36.120032Z"
463,"5","2025-01-23T23:01:24.759908Z",612,"[{""start"":10,""end"":15,""text"":""break"",""labels"":[""METAPHOR""]},{""start"":20,""end"":24,""text"":""news"",""labels"":[""METAPHOR""]},{""start"":150,""end"":160,""text"":""eliminated"",""labels"":[""METAPHOR""]},{""start"":172,""end"":179,""text"":""dropped"",""labels"":[""METAPHOR""]},{""start"":441,""end"":444,""text"":""lot"",""labels"":[""METAPHOR""]},{""start"":401,""end"":405,""text"":""hard"",""labels"":[""METAPHOR""]}]",1318.02,"I hate to break bad news but most of the complainers about housing prices in Vancouver will not be able to afford a house even IF Foreign buyers were eliminated and prices dropped 30%. You'll still be outbid by some wealthy Easterner whose kids are grown up so they sell the house in TO and retire to BC, thus driving up prices. And you'll still notice a lot of Chinese Canadian homeowners who worked hard instead of complaining.Accept your lot in life and buy a crackhouse in the Downtown Eastside and gentrify it. That's how people have been making money in Real Estate since Cities had ghettos.","2025-02-13T18:56:45.622156Z"
464,"5","2025-01-23T23:16:35.145184Z",613,"[{""start"":26,""end"":30,""text"":""life"",""labels"":[""METAPHOR""]},{""start"":318,""end"":325,""text"":""grow up"",""labels"":[""METAPHOR""]},{""start"":280,""end"":284,""text"":""quit"",""labels"":[""METAPHOR""]},{""start"":290,""end"":306,""text"":""victim mentality"",""labels"":[""METAPHOR""]}]",1124.28,"I honestly cannot for the life of me understand how a UBC professor can be this unintelligent? It was called a CHINESE head tax. Is it called a Chinese Foreign Buyer tax? This man should absolutely not be teaching at UBC let alone writing an opinion piece like this. It's time to quit your victim mentality Henry, and grow up. I feel bad for your students.","2025-02-13T18:57:07.566388Z"
465,"5","2025-01-24T04:42:04.130679Z",614,"[{""start"":224,""end"":232,""text"":""targeted"",""labels"":[""METAPHOR""]},{""start"":463,""end"":469,""text"":""fabric"",""labels"":[""METAPHOR""]},{""start"":593,""end"":603,""text"":""entrenched"",""labels"":[""METAPHOR""]},{""start"":615,""end"":620,""text"":""walls"",""labels"":[""METAPHOR""]},{""start"":833,""end"":836,""text"":""tax"",""labels"":[""METAPHOR""]},{""start"":888,""end"":896,""text"":""pinpoint"",""labels"":[""METAPHOR""]}]",592.715,"I live in the City of Richmond, B.C. - 26% of the buyers of real estate in my city in the month before the tax was imposed were foreign.  One only has to look around at the signs on new development to determine who is being targeted for the sale of new properties. However, apparently 50% of the households of Richmond do not have any reported income in Canada and therefore do not pay any provincial and federal tax.  Who pays for the infrastructure that is the fabric of Canada?  Who pays for all of the social benefits? Is there any wonder there is an issue?  I realize that one can become entrenched behind the walls of academia, but perhaps the Professor can explain why it is acceptable that the cost of the first year of a Commerce degree at UBC is $7538.70 for a resident, while an international student pays $36,519.90 - a 'tax' of 484% per year?  If the Professor is looking to pinpoint racism and discrimination, he may wish to start with his own employer.  ","2025-01-24T04:42:04.130718Z"
466,"5","2025-01-24T04:44:37.655602Z",615,"[{""start"":50,""end"":56,""text"":""market"",""labels"":[""METAPHOR""]},{""start"":199,""end"":205,""text"":""market"",""labels"":[""METAPHOR""]},{""start"":309,""end"":315,""text"":""market"",""labels"":[""METAPHOR""]},{""start"":256,""end"":260,""text"":""open"",""labels"":[""METAPHOR""]},{""start"":276,""end"":286,""text"":""unfettered"",""labels"":[""METAPHOR""]},{""start"":472,""end"":481,""text"":""connected"",""labels"":[""METAPHOR""]}]",146.475,"I love the way all sorts of businesses have their market protected in Canada (think dairy, airlines, cable, wireless, etc. etc. etc.) because they can't compete with global competitors but the 'free market' folks are quick to suggest Canada should provide open and completely unfettered access to our housing market, one of the most basic necessities of life. Obvious who has lobbyists and who doesn't. Compete with global incomes you dumb Canadians, it's making everyone connected to real estate rich!","2025-01-24T04:44:54.844275Z"
467,"5","2025-01-24T04:51:01.584692Z",616,"[{""start"":118,""end"":130,""text"":""indefensible"",""labels"":[""METAPHOR""]},{""start"":264,""end"":271,""text"":""clearly"",""labels"":[""METAPHOR""]},{""start"":375,""end"":382,""text"":""stir up"",""labels"":[""METAPHOR""]},{""start"":206,""end"":213,""text"":""clearly"",""labels"":[""METAPHOR""]}]",467.41200000000003,"I notice the author doesn't answer his own question. Probably because the answer is clearly NO. A yes answer would be indefensible so he would rather leave it unanswered an imply that maybe it is yes.It is clearly no because it applies to all foreigners and it is clearly no because Chinese Canadians do not have to pay it. I expect better from a UBC Prof than attempting to stir up racial grevances.","2025-02-13T19:45:35.759933Z"
468,"5","2025-01-24T04:52:32.952486Z",617,"",85.626,"I would have preferred that no foreigner, or alien or whatever you want to call a person not a Canadian, were completely prohibited from buying canadian real estate. Furthermore it should have included all speculators including canadians.","2025-01-24T04:52:32.952523Z"
469,"5","2025-01-24T04:54:43.939778Z",618,"[{""start"":121,""end"":128,""text"":""loosely"",""labels"":[""METAPHOR""]},{""start"":142,""end"":148,""text"":""thrown"",""labels"":[""METAPHOR""]}]",122.062,"I'm one accusation away from not caring anymore about being called racist, collectively or individually. That term is so loosely and casually thrown about these days that it no longer has any significance or meaning.","2025-01-24T04:54:43.939847Z"
470,"5","2025-01-24T05:01:14.831427Z",619,"[{""start"":58,""end"":64,""text"":""insult"",""labels"":[""METAPHOR""]},{""start"":97,""end"":107,""text"":""distortion"",""labels"":[""METAPHOR""]},{""start"":334,""end"":342,""text"":""smearing"",""labels"":[""METAPHOR""]},{""start"":290,""end"":293,""text"":""Fix"",""labels"":[""METAPHOR""]},{""start"":16,""end"":24,""text"":""centrist"",""labels"":[""METAPHOR""]},{""start"":3,""end"":15,""text"":""left leaning"",""labels"":[""METAPHOR""]}]",486.307,"Ia left leaning centrist, just reading the headline is an insult to CanadiansTrying to prevent a distortion of the housing write by foreign citizens is now considered a racist head taxNext thing we will be criticized by Saudi Arabian spokesman being unfair to women and religious minority'sFix the problems in your own country before smearing us","2025-02-10T04:26:10.168436Z"
471,"5","2025-01-24T05:09:08.866924Z",620,"[{""start"":62,""end"":67,""text"":""fault"",""labels"":[""METAPHOR""]},{""start"":89,""end"":100,""text"":""significant"",""labels"":[""METAPHOR""]},{""start"":185,""end"":192,""text"":""develop"",""labels"":[""METAPHOR""]},{""start"":274,""end"":278,""text"":""look"",""labels"":[""METAPHOR""]},{""start"":327,""end"":334,""text"":""insular"",""labels"":[""METAPHOR""]},{""start"":351,""end"":356,""text"":""fault"",""labels"":[""METAPHOR""]}]",475.286,"If it appears racially motivated in any sense that is China's fault because they have no significant component of their population that are of non-Chinese ancestry. Tell you what China develop the racial diversity so readily apparent in North America and then the tax won't look so racially motivated. If you choose to stay so insular that's your own fault. As it is the tax applies to everyone not just people in China.","2025-02-13T19:38:32.940014Z"
472,"5","2025-01-24T05:10:24.191108Z",621,"[{""start"":74,""end"":78,""text"":""high"",""labels"":[""METAPHOR""]},{""start"":102,""end"":106,""text"":""high"",""labels"":[""METAPHOR""]},{""start"":45,""end"":51,""text"":""outcry"",""labels"":[""METAPHOR""]}]",67.842,"If the buyers were British there would be no outcry for a tax.Prices were high before and will remain high; tax or no tax. Sorry folks.","2025-01-24T05:10:24.191147Z"
473,"5","2025-01-24T05:11:27.910537Z",622,"[{""start"":121,""end"":127,""text"":""put up"",""labels"":[""METAPHOR""]},{""start"":207,""end"":211,""text"":""call"",""labels"":[""METAPHOR""]}]",53.663,"In my opinion this is not a head tax. But yes there is a head tax alright. It is I believe $  5 Million cash you have to put up for investment for a few years to get a permit for living in canada. You could call this really a head tax for wealthy people only.","2025-01-24T05:11:27.910576Z"
474,"5","2025-01-24T05:11:47.416139Z",623,"[{""start"":11,""end"":18,""text"":""refusal"",""labels"":[""METAPHOR""]}]",16.256,"Is China's refusal to allow Vancouverites to buy property in Shanghai, Beijing and other parts of China RACIST?","2025-02-10T04:26:56.874758Z"
475,"5","2025-01-24T05:15:21.418777Z",624,"[{""start"":42,""end"":49,""text"":""focuses"",""labels"":[""METAPHOR""]},{""start"":154,""end"":160,""text"":""outcry"",""labels"":[""METAPHOR""]},{""start"":570,""end"":578,""text"":""prolific"",""labels"":[""METAPHOR""]},{""start"":708,""end"":714,""text"":""outcry"",""labels"":[""METAPHOR""]},{""start"":824,""end"":829,""text"":""spike"",""labels"":[""METAPHOR""]},{""start"":994,""end"":1000,""text"":""outcry"",""labels"":[""METAPHOR""]},{""start"":383,""end"":391,""text"":""frenzied"",""labels"":[""METAPHOR""]}]",350.802,"It is a valid question to ask, but Mr. Yu focuses more on the racist past than the very different present, and his comment that 'There had been no public outcry about wealthy British migrants or American actors buying vacation homes' is both disingenuous and wrong. Disingenuous because it's not nearly as anguishing or important to be denied the privilege of a vacation home due to frenzied demand/prices, as it is to be denied the possibility to buy a home to raise your growing family in the city where you work; and because U.S. and British buying was not nearly as prolific (not surprisingly, since their populations are much smaller). And his statement is wrong because in fact there HAD been a public outcry from the permanent residents of the Gulf Islands and elsewhere when U.S. and British buyers caused prices to spike, causing hardship for local workers and year-round residents who wished a home for themselves or their offspring. But perhaps Mr. Yu is being selective about whose outcry is important?","2025-02-13T18:57:20.952906Z"
476,"5","2025-01-24T05:18:18.925925Z",625,"[{""start"":37,""end"":44,""text"":""playing"",""labels"":[""METAPHOR""]},{""start"":50,""end"":54,""text"":""card"",""labels"":[""METAPHOR""]},{""start"":237,""end"":248,""text"":""perspective"",""labels"":[""METAPHOR""]}]",170.017,"It is not racist and we should avoid playing that card on this file, it is irresponsible. Just become a resident, whatever your race, if not, you pay the tax, whatever your race. No wonder idiots like Trump get support when this kind of perspective is put out there to irritate fair minded people.","2025-01-24T05:18:18.925995Z"
477,"5","2025-01-24T05:22:22.864452Z",626,"[{""start"":19,""end"":27,""text"":""sit back"",""labels"":[""METAPHOR""]},{""start"":373,""end"":381,""text"":""burdened"",""labels"":[""METAPHOR""]},{""start"":78,""end"":84,""text"":""points"",""labels"":[""METAPHOR""]},{""start"":112,""end"":118,""text"":""simple"",""labels"":[""METAPHOR""]}]",279.878,"It must be nice to sit back in academia, with benefits and tenure, and debate points in the media. This is very simple, Mr. Professor. Non residents are assessed a tax if they purchase real estate. It applies to Americas, Italians, and the Chinese, that are non residents. What part do you not understand. You are smart. Think about it. Actually, if you are really not too burdened in academia, think about all the Canadians and residents that cannot affort a place to live in BC. It is not always about you, Professor.","2025-02-13T19:38:54.682627Z"
479,"5","2025-01-24T22:54:34.213299Z",627,"[{""start"":308,""end"":314,""text"":""scrape"",""labels"":[""METAPHOR""]},{""start"":512,""end"":517,""text"":""empty"",""labels"":[""METAPHOR""]},{""start"":1249,""end"":1257,""text"":""backlash"",""labels"":[""METAPHOR""]},{""start"":1354,""end"":1359,""text"":""stake"",""labels"":[""METAPHOR""]}]",918.985,"It's absolutely not racist, I've lived in Vancouver since I was born and it's gotten to the point where there's a mass exodus of locals (of any race) to find somewhere where they can live in a reasonable way. Vancouver is becoming (if it hasn't already) a city with 2 classes the rich, or the just trying to scrape by. And I major part of that is due to exploitative foreign investment. I think people wouldn't be so upset if it weren't for the fact that many of these buyers either leave the purchased property empty as an investment, or have no interest in becoming part of the community at large viewing BC not as a new home but something to be taken advantage of. There are clubs, businesses, even entire suburbs where you are not welcome as an outsider or will struggle to get fair service. I have no problem with Chinese people or Koreans in fact I lived in Japan and Korea for 3 years and loved the places and it's peoples. or issues with anyone else, I'm French Canadian and first Nations. If masses of French citizens were doing the same thing I'd have just as much of a problem.I think if anything this article shows how much of an issue Chinese exploitative investment is, when BC passes a tax on 'foreign' buyers and there's instantly a backlash of people claiming it's racism against the Chinese just shows how disproportionately large of a stake China has compared to anyone else.","2025-02-13T18:57:36.406086Z"
478,"5","2025-01-24T05:25:02.840711Z",628,"[{""start"":36,""end"":41,""text"":""aimed"",""labels"":[""METAPHOR""]},{""start"":63,""end"":68,""text"":""aimed"",""labels"":[""METAPHOR""]},{""start"":317,""end"":324,""text"":""whining"",""labels"":[""METAPHOR""]},{""start"":346,""end"":351,""text"":""track"",""labels"":[""METAPHOR""]},{""start"":426,""end"":430,""text"":""quit"",""labels"":[""METAPHOR""]}]",463.635,"It's racist to think the 15% tax is aimed at the Chinese. It's aimed at all those non-Canadian residents but its interesting that one particular group keeps trying to compare it to the head tax, why is that? Are the being racist? Maybe a Canadian of Chinese heritage wrote the legislation....who knows....so quit the whining.I got an idea, let's track RE data better and we can use better facts in our arguments...until then, quit being racist.","2025-02-10T04:38:25.225152Z"
480,"5","2025-01-24T22:55:00.913344Z",629,"",20.618,"Its like all other taxes-temporary.","2025-01-24T22:55:00.913378Z"
481,"5","2025-01-24T22:58:40.059509Z",630,"[{""start"":10,""end"":17,""text"":""whining"",""labels"":[""METAPHOR""]},{""start"":164,""end"":171,""text"":""destroy"",""labels"":[""METAPHOR""]}]",212.727,"Just keep whining - next thing that will happen is a ban on foreign buyers, or serious restrictions on foreign owners of ALL nationalities.If you don't like it, go destroy another beautiful city somewhere else!","2025-01-24T22:58:40.059549Z"
482,"5","2025-01-24T23:01:07.508828Z",631,"[{""start"":111,""end"":117,""text"":""agenda"",""labels"":[""METAPHOR""]}]",147.728,"Last time I checked, this country is still called Canada. Who knows how long it'll last given Justin Trudeau's agenda is anyone's guess, but for now Canadians have EVERY RIGHT TO MAKE THE RULES IN THEIR OWN COUNTRY. You don't have to be a professor to understand that basic fact. If you don't like it, then you're free to leave.","2025-02-10T04:39:50.721147Z"
483,"5","2025-01-24T23:05:20.216373Z",632,"[{""start"":86,""end"":90,""text"":""draw"",""labels"":[""METAPHOR""]}]",245.316,"Let's be frank. What we need is an infrastructure tax. It's no secret the cities that draw the most immigrants are mired in gridlock and over crowded transit systems. And as JT plans to increase the yearly quota with inadequate investment in our largest cities' infrastructures, maybe a head tax is just what we need.","2025-01-24T23:05:20.216428Z"
484,"5","2025-01-24T23:16:16.084130Z",633,"[{""start"":14,""end"":19,""text"":""fight"",""labels"":[""METAPHOR""]},{""start"":145,""end"":153,""text"":""heaven's"",""labels"":[""METAPHOR""]},{""start"":154,""end"":158,""text"":""name"",""labels"":[""METAPHOR""]},{""start"":231,""end"":236,""text"":""story"",""labels"":[""METAPHOR""]}]",653.482,"Looking for a fight Henry? The word Chinese is NOT mentioned once in the legislation. It applies to ANY and ALL non-residents of Canada. What in heaven's name is wrong with that? Henry, go back to teaching at UBC. Stop inventing a story!! You have no idea what you are talking about.","2025-02-13T19:39:04.936323Z"
485,"5","2025-01-24T23:17:00.701174Z",634,"[{""start"":41,""end"":47,""text"":""harder"",""labels"":[""METAPHOR""]},{""start"":117,""end"":123,""text"":""market"",""labels"":[""METAPHOR""]}]",39.479,"Lots of countries have laws that make if harder if not impossible for foreigners to price locals out the real estate market are they all racists as well? Why should foreigners have the right to buy canadian real estate at all is the question.","2025-01-24T23:17:00.701215Z"
486,"5","2025-01-24T23:19:55.515083Z",635,"",168.869,"Maybe the Globe could have a few articles on all the people who have been priced out of the lower mainland or who are suffering horrendous mortgage and rent payments. Or do we not care about them?","2025-01-24T23:19:55.515117Z"
487,"5","2025-01-24T23:36:13.203321Z",636,"[{""start"":138,""end"":147,""text"":""loopholes"",""labels"":[""METAPHOR""]},{""start"":163,""end"":169,""text"":""market"",""labels"":[""METAPHOR""]},{""start"":430,""end"":434,""text"":""tell"",""labels"":[""METAPHOR""]}]",979.528,"Mr Yu, I am curious of your true motive of this article since the tax is explicitly applies to all buyers who are not Canadian. There are loopholes in the current market, and the government has a duty to address them. If it is true that foreign buyers is only a small percentage of the property sales, then the sales should have stayed the same after the tax is applied. You can argued that is only correlation, and only time can tell, but the fact is that sales have decreased. Also I am not sure if you know that even Hong Kong government imposed a similar tax. You so far has not provided evident which indicated this tax is applied to Chinese only? ","2025-02-13T19:39:42.845043Z"
488,"5","2025-01-24T23:46:29.615244Z",637,"[{""start"":115,""end"":122,""text"":""overdue"",""labels"":[""METAPHOR""]},{""start"":205,""end"":213,""text"":""paid off"",""labels"":[""METAPHOR""]},{""start"":357,""end"":361,""text"":""open"",""labels"":[""METAPHOR""]},{""start"":644,""end"":649,""text"":""leads"",""labels"":[""METAPHOR""]}]",611.676,"My partner is Chinese Canadian and i can tell you the 'old' Chinese community in Vancouver thinks this tax is long overdue and that the government (at all levels) has been completely taken in or are being paid off. There has been money laundering for years and people not paying taxes or claiming welfare while living in multi-million dollar homes. It's an open truth in the Asian community and has been for years. Are you going to call my Chinese mother in law a racist or a resentful immigrant who doesn't like it when new immigrants come? And CRA doesn't crack down on tax evasion for fear of being racist? This is completely ridiculous and leads to people like Trump!!!","2025-01-24T23:46:29.615285Z"
489,"5","2025-01-24T23:47:13.291201Z",638,"",39.895,"No, Henry, it's not a new head tax. The New head tax is the Quebec Immigrant Investor Program. I didn't read about your opposition to the QIIP. The head tax was $8,000 each, in today's equivalent dollars. The QIIP is $800,000 as a loan, effectively $200,000 or more in opportunity cost to the immigrant over 5 years. That's 25 times the value of the earlier head tax!","2025-01-24T23:47:13.291240Z"
